Community,Node ID,Features
Community 1,112413860260589530492,"['gender:1', 'institution:Google', 'job_title:android', 'job_title:engineering', 'last_name:dan', 'place:Atlanta,', 'place:Morgantown,', 'place:Omaha,', 'place:San', 'place:San', 'university:Clarkson']"
Community 1,116445437433162945363,"['gender:1', 'institution:Google', 'institution:IBM', 'job_title:engineer', 'job_title:software']"
Community 1,107550335129662216109,"['gender:1', 'job_title:design,', 'job_title:photography', 'last_name:danny', 'place:Philippines', 'university:University']"
Community 1,115961021629090154025,"['gender:1', 'job_title:amateur', 'job_title:consultant,', 'job_title:photographer', 'job_title:technology', 'last_name:jeff', 'place:Canada']"
Community 1,106792630639449031994,"['gender:2', 'institution:Google', 'job_title:&', 'job_title:google+', 'job_title:manager,', 'job_title:product', 'job_title:search']"
Community 1,115516171542271021123,"['gender:1', 'job_title:communications', 'job_title:corporate', 'job_title:manager,', 'job_title:senior', 'last_name:chris']"
Community 1,101145980349117737014,"['gender:1', 'job_title:&', 'job_title:landscape', 'job_title:nature', 'job_title:photographer', 'last_name:jay']"
Community 1,114553764127573871154,"['gender:1', 'institution:Self', 'last_name:tony']"
Community 1,117860386411463323543,"['gender:2', 'university:UCLA']"
Community 1,118207880179234484610,"['gender:2', 'institution:Google', 'job_title:@', 'job_title:google', 'place:Palo', 'place:Zurich,', 'university:Stanford']"
Community 1,117728611187295597769,"['gender:1', 'job_title:&', 'job_title:designer', 'job_title:internet', 'job_title:photographer', 'last_name:jeremy', 'place:Florida', 'place:Hawaii', 'place:Philippines', 'place:Washington']"
Community 1,101309215377089839393,['job_title:photographer']
Community 1,107953843890635271354,[]
Community 1,103059428109795353199,"['gender:1', 'job_title:development', 'job_title:director', 'job_title:of', 'job_title:software', 'last_name:andy', 'university:University']"
Community 1,115230288324573016906,"['gender:1', 'job_title:chief']"
Community 1,105466699904008897296,"['gender:1', 'job_title:&', 'job_title:landscape', 'job_title:photography']"
Community 1,112326507397759634500,"['gender:1', 'job_title:engineer,', 'job_title:photographer']"
Community 1,102549181577943816715,"['gender:2', 'job_title:artist,', 'job_title:designer', 'job_title:graphic', 'job_title:photographer,', 'job_title:web', 'job_title:writer,', 'last_name:robin', 'place:Concord,', 'place:Corvallis,', 'place:Metairie,', 'place:New', 'place:San', 'place:Walnut', 'university:Willamette']"
Community 1,105426743019195604827,"['gender:1', 'institution:Dell', 'job_title:design,', 'job_title:photography', 'job_title:web', 'university:Oklahoma']"
Community 1,103200491340117663153,"['gender:1', 'job_title:international', 'job_title:photographer', 'job_title:photography', 'job_title:photojournalist', 'job_title:teacher', 'job_title:wedding', 'job_title:|', 'last_name:non-ascii_1523', 'place:Frankfurt', 'place:New', 'place:london']"
Community 1,101377314432124184416,"['gender:1', 'institution:Google', 'institution:Microsoft', 'job_title:manager', 'job_title:product']"
Community 1,106725444343496024495,"['gender:1', 'job_title:photographer', 'last_name:mitchell', 'university:University']"
Community 1,112427949641078375948,"['gender:1', 'job_title:teacher', 'last_name:john', 'place:Boston,', 'university:Boston']"
Community 1,111143094580674346698,[]
Community 1,117473087558401216519,[]
Community 1,106517092226488584705,"['gender:1', 'institution:Active', 'institution:Google', 'last_name:mark', 'place:Allentown,', 'place:Denver,', 'place:Ithaca,', 'place:Larchmont,', 'university:Cornell']"
Community 1,112632260187323187916,"['gender:1', 'job_title:and', 'job_title:other', 'job_title:pictures', 'job_title:stuff', 'job_title:take', 'last_name:eric']"
Community 1,115739659213925109676,[]
Community 1,116801584068966298462,[]
Community 1,106096361729029699575,"['gender:1', 'job_title:always', 'job_title:and', 'job_title:art', 'job_title:artistic', 'job_title:business', 'job_title:craft', 'job_title:from', 'job_title:in', 'job_title:mind', 'job_title:my', 'job_title:of', 'job_title:photography.', 'job_title:practicing', 'job_title:retired', 'job_title:skills', 'job_title:the', 'job_title:world']"
Community 1,118026639398463272784,"['gender:1', 'job_title:photographer', 'last_name:frank']"
Community 1,106073502505833617615,"['gender:2', 'place:Asheville,', 'place:Atlanta,', 'place:Baltimore,', 'place:Chicago,', 'place:Dallas,', 'place:Denver,', 'place:Houston,', 'place:Kansas', 'place:Los', 'place:Memphis,', 'place:Miami,', 'place:Minneapolis,', 'place:New', 'place:Philadelphia,', 'place:Phoenix,', 'place:Salt', 'place:San', 'place:Tallahassee,']"
Community 1,117075503202449801357,"['gender:1', 'job_title:photography', 'last_name:matt']"
Community 1,112836206483827885255,[]
Community 1,108209879935982921111,"['gender:1', 'last_name:gavin']"
Community 1,107028157462218372820,"['gender:1', 'job_title:/', 'job_title:engineer', 'job_title:photographer', 'last_name:saurabh', 'place:California', 'place:India', 'university:University']"
Community 1,111583991024851468345,"['place:Berkeley,']"
Community 1,116665417191671711571,"['gender:1', 'job_title:author,', 'job_title:public', 'job_title:scientist,', 'last_name:david', 'place:Southern', 'university:California', 'university:University']"
Community 1,116368508025645108774,"['gender:1', 'last_name:nelson']"
Community 1,110686463635396874206,"['gender:1', 'last_name:shawn']"
Community 1,101285025178738693068,"['gender:1', 'job_title:events', 'job_title:sports', 'last_name:ben', 'place:Beijing', 'place:Cambridge,', 'place:Hong', 'place:Kuala', 'place:Singapore']"
Community 1,105701312004900147888,[]
Community 1,100886528220085497544,"['gender:2', 'last_name:laura', 'place:Richardson,', 'university:University']"
Community 1,102854726264949312248,"['gender:2', 'last_name:lynn']"
Community 1,109667890964357276732,"['gender:1', 'job_title:&', 'job_title:aviation', 'job_title:photographer', 'job_title:wildlife']"
Community 1,111343994565974357062,[]
Community 1,108909492433674629621,"['gender:1', 'place:Seoul,', 'place:Torshavn,']"
Community 1,118169756271670551157,"['gender:1', 'job_title:and', 'job_title:area', 'job_title:award', 'job_title:commercial', 'job_title:in', 'job_title:photographer', 'job_title:portrait', 'job_title:published', 'job_title:the', 'job_title:working', 'last_name:john']"
Community 1,113264420552412762530,[]
Community 1,108805430409141907975,"['gender:1', 'job_title:-', 'job_title:also', 'job_title:and', 'job_title:apps,', 'job_title:but', 'job_title:i', 'job_title:photographer/writer', 'job_title:photoshop', 'job_title:teach', 'job_title:travel', 'job_title:workshops,', 'job_title:write', 'last_name:rick']"
Community 1,113380314916269290368,['gender:2']
Community 1,117523780312701271966,"['gender:1', 'institution:Google', 'job_title:-', 'job_title:and', 'job_title:business', 'job_title:development', 'job_title:manager', 'job_title:new']"
Community 1,108091327114614335688,"['gender:2', 'last_name:blake']"
Community 1,114205894819109202624,"['gender:1', 'job_title:&', 'job_title:engineer', 'job_title:photographer', 'last_name:mike']"
Community 1,116226932711437764309,"['gender:1', 'institution:Google', 'job_title:webmaster', 'last_name:tony']"
Community 1,116799045993451756042,"['gender:1', 'job_title:&', 'job_title:creative', 'job_title:digital', 'job_title:photography', 'job_title:post', 'job_title:production', 'job_title:super', 'job_title:|', 'last_name:dave', 'place:Los', 'place:San', ""university:Xavier's""]"
Community 1,108555502588425470447,"['gender:1', 'job_title:photographer', 'place:Hyderabad', 'place:Mumbai']"
Community 1,106378908153930162657,"['gender:2', 'job_title:artist']"
Community 1,103973455051678273599,"['gender:2', 'job_title:events,', 'job_title:lifestyle', 'job_title:photographer', 'last_name:abigail']"
Community 1,111118969072054016819,[]
Community 1,104428967104402641181,"['gender:1', 'job_title:&', 'job_title:student']"
Community 1,106121614599490701044,[]
Community 1,102100122839131553339,[]
Community 1,105076678694475690385,"['gender:1', 'job_title:blogger,', 'job_title:professor,', 'job_title:writer', 'last_name:jeff', 'place:Chicago', 'place:Claremont,', 'place:Evanston,', 'place:New', 'place:San', 'university:Claremont', 'university:Northwestern']"
Community 1,102725109790365996602,"['gender:1', 'institution:Google', 'job_title:manager', 'job_title:product', 'place:Bangalore,', 'place:Chicago,', 'place:New', 'university:Stanford']"
Community 1,109095289428532932206,"['gender:1', 'job_title:+', 'job_title:cinematographer', 'job_title:photographer', 'job_title:producer', 'university:University']"
Community 1,109907140932335503645,['gender:2']
Community 1,106154669044284257296,"['gender:2', 'institution:Google', 'job_title:&', 'job_title:brand', 'job_title:chief', 'job_title:chrome', 'job_title:google', 'job_title:guru,', 'job_title:marketing', 'place:Hong', 'place:New', 'place:Vancouver,']"
Community 1,115595232870915667505,['gender:2']
Community 1,114937925666302803969,[]
Community 1,109876915588291208505,['gender:1']
Community 1,112036918858998154353,[]
Community 1,115666220350944366974,"['gender:1', 'institution:Me', 'job_title:&', 'job_title:conservation', 'job_title:culture', 'job_title:photographer', 'last_name:brett']"
Community 1,103002460761284588099,[]
Community 1,108572627333958532747,"['gender:1', 'job_title:and', 'job_title:been', 'job_title:business', 'job_title:but', 'job_title:day', 'job_title:do', 'job_title:during', 'job_title:feel', 'job_title:friends', 'job_title:i', ""job_title:i'm"", ""job_title:i've"", 'job_title:in', 'job_title:is', 'job_title:it', 'job_title:moments', 'job_title:my', 'job_title:real', 'job_title:since', 'job_title:the', 'job_title:was', 'job_title:what', 'job_title:when', 'job_title:with', 'last_name:gary']"
Community 1,108382816543147706528,[]
Community 1,114892667463719782631,"['gender:1', 'institution:Google', 'university:University']"
Community 1,113686253941057080055,"['gender:1', 'job_title:community', 'job_title:google+', 'job_title:manager', 'job_title:photos', 'last_name:brian', 'place:Boston', 'place:Honolulu', 'place:Mountain', 'place:Seattle', 'place:Seoul', 'university:University']"
Community 1,113301090943872996184,"['gender:1', 'last_name:edward']"
Community 1,113413941952445486546,"['gender:1', 'institution:', 'job_title:photography,', 'place:Appleton,', 'place:Birmingham,', 'place:New']"
Community 1,117071968223305894541,[]
Community 1,110889775111765717798,"['gender:1', 'institution:Cisco', 'institution:Lockheed', 'job_title:landscape', 'job_title:manager,', 'job_title:photographer', 'job_title:product', 'place:Sunnyvale,', 'university:Carnegie', 'university:University', 'university:University']"
Community 1,102476152658204495450,"['gender:2', 'job_title:blogger', 'job_title:photographer,', 'job_title:writer,', 'place:Greenville,', 'place:NY', 'place:Nashville,', 'place:Switzerland']"
Community 1,103649669798083626536,"['gender:1', 'job_title:&', 'job_title:business', 'job_title:development', 'job_title:new', 'place:Madrid', 'place:New', 'place:Shanghai']"
Community 1,108542426628002931624,"['gender:1', 'job_title:photographer', 'last_name:brent', 'place:new']"
Community 1,102239645172983099492,"['gender:1', 'job_title:american', 'job_title:an', 'job_title:and', 'job_title:development,', 'job_title:enjoying', 'job_title:i', 'job_title:in', 'job_title:is', 'job_title:life', 'job_title:photography,', 'job_title:technology', 'job_title:the', 'job_title:web', 'job_title:what', 'last_name:matt', 'place:New', 'place:Piscataway,']"
Community 1,101595117115653228833,"['gender:2', 'job_title:photographer', 'job_title:student,', 'last_name:sonia', 'place:Barcelona']"
Community 1,103911607910068922429,['gender:1']
Community 1,114814005044450108245,['gender:2']
Community 1,100525151970482090340,[]
Community 1,101469831156864434339,"['gender:1', 'institution:', 'job_title:&', 'job_title:consultant', 'job_title:freelance', 'job_title:photographer', 'place:Madrid,']"
Community 1,105898851287256125141,"['gender:1', 'job_title:freelance', 'job_title:photographer', 'last_name:michael']"
Community 1,113381419568450917747,"['gender:1', 'job_title:in', 'job_title:living', 'job_title:seattle', 'last_name:jake', 'university:Utah']"
Community 1,100852553003843098980,"['gender:1', 'institution:Google,', 'job_title:designer', 'job_title:interface', 'job_title:user', 'last_name:michael', 'place:Brussels', 'place:Houston', 'place:Houston,', 'place:San', 'place:Santa', 'university:Rice']"
Community 1,103903167257655564644,"['gender:1', 'job_title:and', 'job_title:consultant', 'job_title:designer', 'job_title:web', 'last_name:john', 'place:Washington,']"
Community 1,117559951633238789877,"['gender:1', 'last_name:rob']"
Community 1,103326923984364791144,"['gender:1', 'job_title:and', 'job_title:at', 'job_title:engineer', 'job_title:for', 'job_title:interactive', 'job_title:learning.', 'job_title:software', 'job_title:the', 'last_name:david', 'university:Brigham']"
Community 1,116438093255495233247,"['gender:1', 'job_title:art', 'job_title:artist,', 'job_title:designer.', 'job_title:photographer,', 'job_title:your', 'last_name:richard']"
Community 1,104789218149315172931,"['gender:1', 'last_name:denis', 'place:Bordeaux', 'place:Paris', 'place:Royan', 'place:Toulouse']"
Community 1,102409541521880756024,"['gender:1', 'job_title:architect', 'job_title:photographer', 'job_title:|', 'place:Dubai,', 'place:Hanoi,', 'place:Penang,', 'place:Pretoria,']"
Community 1,101374291154422119765,"['gender:2', 'job_title:writer', 'place:Islamabad', 'place:Lahore']"
Community 1,110030220986081791922,"['gender:1', 'job_title:photographer']"
Community 1,101426379407929104607,['job_title:photographer']
Community 1,106649978359921982022,"['gender:1', 'job_title:photography']"
Community 1,113249114393065213870,"['gender:1', 'institution:Premiere', 'job_title:computer', 'job_title:guy', 'job_title:picture', 'job_title:support,', 'job_title:taker,', 'job_title:web', 'last_name:keith', 'place:Anchorage,', 'place:Duluth,', 'place:Fairbanks,', 'place:Houston,', 'place:Las', 'place:Lubbock,', 'place:Mesa,', 'place:Pittsburgh,', 'place:Portland,', 'place:Portland,', 'place:Reno,', 'place:Salt', 'place:San', 'place:Seattle,', 'place:Tucson,', 'place:Walla', 'university:Lawrence']"
Community 1,100272572056305744950,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'last_name:andy', 'place:Zurich,']"
Community 1,118228519258164366941,"['gender:1', 'job_title:and', 'job_title:for', 'job_title:i', 'job_title:look', 'job_title:other', 'job_title:photography', 'job_title:shoot', 'last_name:nick']"
Community 1,114789052294324286806,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:black', 'job_title:for', 'job_title:from', 'job_title:i', 'job_title:is', 'job_title:love,', 'job_title:me.', 'job_title:more', 'job_title:my', 'job_title:passion', 'job_title:photo', 'job_title:photographer', 'job_title:photography', 'job_title:really', 'job_title:the', 'job_title:then', 'job_title:to', 'job_title:try', 'job_title:what', 'job_title:white', 'last_name:peter']"
Community 1,115639700532046080427,"['gender:1', 'job_title:developer', 'job_title:software', 'last_name:steve', 'place:Johannesburg,', 'place:Roodepoort,']"
Community 1,107308430964327858950,"['gender:1', 'last_name:scott', 'place:Baltimore,', 'place:Burke,', 'place:Columbus,', 'place:Concord,']"
Community 1,115470071077898720170,"['gender:1', 'institution:Google', 'job_title:engineering', 'job_title:intern', 'job_title:software']"
Community 1,117841284165024027243,"['gender:2', 'institution:Google', ""job_title:google's"", 'job_title:mobile', 'job_title:support', 'last_name:robin', 'place:Atlanta,', 'place:Brighton,', 'place:San']"
Community 1,105941540459124123898,"['gender:2', 'job_title:as', 'place:Athens,', 'place:Brooklyn,', 'place:Chicago,']"
Community 1,103952447020373678046,"['gender:1', 'last_name:piet']"
Community 1,117710159389064279424,"['gender:2', 'last_name:nat', 'place:Moscow', 'place:Tokyo']"
Community 1,115530776534617554663,"['gender:1', 'job_title:author,', 'job_title:blogger', 'job_title:photographer,', 'job_title:web', 'last_name:damien', 'place:Denton,', 'place:Lubbock,', 'place:Midland,']"
Community 1,104129842883884467271,"['gender:1', 'job_title:and', 'job_title:designer', 'job_title:graphic', 'job_title:photographer', 'last_name:geoff', 'university:Hard']"
Community 1,102029505169101002492,"['gender:1', 'job_title:photographer', 'last_name:tom', 'university:University', 'university:Utah']"
Community 1,118161716557563091906,[]
Community 1,104679077361015353573,[]
Community 1,117554722970555088332,"['gender:1', 'job_title:and', 'job_title:developer', 'last_name:phill', 'place:']"
Community 1,103850326109556474629,"['gender:1', 'job_title:artist.', 'job_title:media', 'job_title:new', 'job_title:photographer,', 'last_name:joshua']"
Community 1,111499016778755078481,"['gender:1', 'institution:Google', 'job_title:engineer', 'job_title:software', 'last_name:dan', 'place:London,', 'place:Manchester,', 'place:San', 'university:Sheffield']"
Community 1,104102743248207705784,"['gender:2', 'institution:', 'job_title:photographer', 'last_name:sara']"
Community 1,113420422244530728570,"['gender:2', 'job_title:-', 'last_name:maria']"
Community 1,113625462103500841369,"['gender:2', 'job_title:learner', 'job_title:marketing,', 'job_title:photographer,', 'job_title:traveler,', 'last_name:lili', 'place:Barcelona', 'place:California', 'place:Lima']"
Community 1,116334827514261561554,"['gender:1', 'job_title:instructor', 'job_title:spanish']"
Community 1,116532796765106918781,"['gender:2', 'job_title:and', 'job_title:art', 'job_title:commercial', 'job_title:fine', 'job_title:instructor', 'job_title:photo', 'job_title:photographer,', 'job_title:workshop', 'place:London,']"
Community 1,113391326838583895709,"['gender:2', 'institution:Freelancer', 'job_title:student', 'last_name:sara']"
Community 1,118062829465210047881,"['gender:2', 'job_title:/', 'job_title:non-ascii_476', 'job_title:photographer', 'place:Caracas,']"
Community 1,106133480923323663427,"['gender:1', 'job_title:and', 'job_title:artist', 'job_title:photographer']"
Community 1,103274064524957433652,"['gender:1', 'job_title:music', 'job_title:networks,', 'job_title:sales,']"
Community 1,110592401308316669248,"['gender:1', 'institution:', 'job_title:and', 'job_title:blogger,', 'job_title:both', 'job_title:in', 'job_title:one', 'job_title:photographer,', 'job_title:professional', 'last_name:eric']"
Community 1,111962077049890418486,"['gender:1', 'job_title:/', 'job_title:android', 'job_title:engineer', 'job_title:google', 'job_title:photographer', 'place:Lyon,']"
Community 1,116944634206258122974,"['gender:1', 'job_title:photographer', 'last_name:tom']"
Community 1,113464569897311842405,"['gender:1', 'job_title:artist,', 'job_title:musician', 'job_title:photographer,']"
Community 1,112270466495573981484,"['gender:1', 'job_title:for', 'job_title:insects', 'job_title:people', 'job_title:shooting']"
Community 1,114236604403554541461,"['gender:2', 'institution:Google+', 'job_title:designer', 'job_title:experience', 'job_title:user', 'last_name:tina', 'place:Beijing,', 'place:Menlo', 'place:Oxford,', 'place:San', 'place:St.', 'university:Stanford']"
Community 1,109660946159817383241,"['gender:1', 'last_name:marc']"
Community 1,104291276465722490992,"['gender:1', 'job_title:entrepreneur', 'last_name:ryan']"
Community 1,109653469454508385103,[]
Community 1,116034683958714362546,"['gender:1', 'job_title:the', 'last_name:jeff', 'place:Belgrade,', 'place:Dubai,', 'place:Johannesburg,', 'place:Okinawa,', 'place:Quantico,', 'place:Richardson,']"
Community 1,108618310739230261301,"['gender:1', 'last_name:julien', 'university:University']"
Community 1,112362375146907129258,"['gender:2', 'job_title:photographer', 'last_name:barbara']"
Community 1,113159698991677084993,"['gender:2', 'job_title:fashion', 'job_title:for', 'job_title:photographer', 'job_title:photography', 'last_name:emily', 'place:Lynchburg,', 'place:Raleigh,', 'place:Rockledge,', 'place:San', 'place:Sylva,', 'university:Western']"
Community 1,102339821424185261163,[]
Community 1,118288659759896393235,[]
Community 1,113455290791279442483,"['gender:1', 'job_title:and', 'job_title:entrepreneur', 'job_title:photographer', 'job_title:professional', 'last_name:colby', 'place:Berkeley,', 'place:Denton,', 'place:San']"
Community 1,104203344134379117895,"['gender:1', 'job_title:/', 'job_title:by', 'job_title:consultant', 'job_title:passion', 'job_title:photographer', 'job_title:profession', 'last_name:edwin']"
Community 1,100695006806342072112,[]
Community 1,116395157933882773759,"['gender:1', 'last_name:nir', 'place:Chicago']"
Community 1,110486517623939606418,"['gender:1', 'job_title:and', 'job_title:other', 'job_title:photographer', 'job_title:photographing', 'place:San']"
Community 1,100580057424662460288,"['gender:1', 'institution:Self-employed', 'job_title:artist,', 'job_title:dog', 'job_title:photographer,', 'last_name:christopher', 'place:Los', 'university:None']"
Community 1,111195838733454098219,"['gender:1', 'last_name:bill']"
Community 1,101049683439937737520,"['gender:1', 'job_title:entrepreneur,', 'job_title:internet', 'job_title:landscape', 'job_title:photographer', 'last_name:martin']"
Community 1,109462153724122490319,[]
Community 1,103809813786331654814,[]
Community 1,113651533166317708938,"['gender:1', 'institution:Google,', 'institution:Microsoft', 'last_name:bob', 'place:Berlin,', 'place:Bonn,', 'place:Chevy', 'place:Fremont,', 'place:Kirkland,', 'place:Milan,', 'place:New', 'place:Redmond,', 'place:Seattle,']"
Community 1,102674763947640278957,"['gender:1', 'job_title:at', 'job_title:instructor', 'job_title:university', 'last_name:stephen', 'place:Chicago', 'university:University']"
Community 1,109549484898750371360,"['gender:1', 'job_title:photography,', 'last_name:pierre']"
Community 1,112669442975277292500,"['gender:2', 'job_title:&', 'job_title:community', 'job_title:japan', 'job_title:social', 'last_name:catherine']"
Community 1,112256312261504958334,"['gender:2', 'last_name:melissa']"
Community 1,104366261681630138523,[]
Community 1,105945403054619746508,"['gender:2', 'job_title:student']"
Community 1,102107147806939041278,"['gender:1', 'job_title:a', 'job_title:also', 'job_title:and', 'job_title:any', 'job_title:feel', 'job_title:free', 'job_title:has', 'job_title:i', ""job_title:i'm"", 'job_title:if', 'job_title:in', 'job_title:personal', 'job_title:to', 'job_title:work', 'last_name:michael']"
Community 1,108872036879266293791,"['gender:1', 'job_title:photographer', 'place:Vilnius']"
Community 1,103226907226789753873,"['gender:1', 'job_title:-', 'job_title:development', 'job_title:director', 'job_title:family', 'job_title:of', 'job_title:school', 'job_title:the', 'last_name:richard', 'place:New', 'university:Fordham']"
Community 1,108959577300504968814,"['gender:1', 'job_title::-)']"
Community 1,103859887112488539528,"['gender:1', 'job_title:engineer', 'last_name:marco']"
Community 1,108482500385131341255,"['gender:1', 'institution:Google', 'job_title:products', 'last_name:david', 'university:Yale']"
Community 1,113186623583029971455,"['gender:2', 'institution:Google', 'job_title:&', 'job_title:chat', 'job_title:community', 'job_title:google+', 'job_title:hangouts', 'last_name:katherine', 'place:Ann', 'place:London,', 'place:Los', 'place:Madison,']"
Community 1,109580245554247104400,"['gender:1', 'job_title:developer', 'job_title:web', 'place:Bangalore', 'place:Delhi', 'place:Kharagpur']"
Community 1,102717360415568313383,"['gender:1', 'place:Jakarta', 'place:Yogyakarta']"
Community 1,104535574150437710403,"['gender:1', 'job_title:-', 'job_title:/', 'job_title:designer', 'job_title:developer', 'job_title:flash', 'job_title:graphic', 'last_name:peter']"
Community 1,117511955612172117914,"['gender:1', 'job_title:and', 'job_title:at', 'job_title:group', 'job_title:multimedia', 'job_title:photographer', 'job_title:producer', 'last_name:vincent', 'place:Quebec', 'place:Toronto']"
Community 1,114824202606079760230,"['gender:1', 'institution:', 'job_title:/', 'job_title:analyst', 'job_title:avid', 'job_title:photographer', 'job_title:security', 'last_name:stuart', 'place:Bellevue,', 'place:Charleston,', 'place:Lemore,', 'place:Norfolk,', 'place:Seoul,', 'place:Tacoma,']"
Community 1,106369182367169177791,"['gender:1', 'job_title:photographer', 'university:School', 'university:University']"
Community 1,104380036950579300637,"['gender:1', 'last_name:chris', 'place:Auckland,', 'place:Melbourne,']"
Community 1,101348333430536237939,"['gender:2', 'job_title:artist/photographer', 'place:leicester', 'place:london']"
Community 1,106983800549406471589,"['gender:1', 'job_title:photographer,', 'job_title:startup', 'last_name:peter', 'place:New', 'place:Palo', 'place:Rome', 'university:Trinity']"
Community 1,103290228265979018515,['gender:1']
Community 1,107362628080904735459,"['gender:1', 'job_title:/', 'job_title:photographer', 'last_name:giuseppe', 'place:Sydney', 'university:University']"
Community 1,103009042022920905686,"['gender:1', 'job_title:at', 'job_title:computer', 'job_title:day.', 'job_title:maker', 'job_title:nerd', 'job_title:night,', 'last_name:tommy']"
Community 1,118236147995429375090,[]
Community 1,102498471625988139163,"['gender:1', 'job_title:freelance', 'job_title:hobbyist', 'job_title:photographer']"
Community 1,100930217693057805816,"['gender:1', 'job_title:pharmacist', 'last_name:nelson']"
Community 1,115653522232867695783,"['gender:1', 'last_name:albert']"
Community 1,113327376737622693535,"['gender:1', 'job_title:&', 'job_title:blog', 'job_title:photo']"
Community 1,108324852458814017913,"['gender:1', 'job_title:c', 'job_title:i', 'place:berlin']"
Community 1,116303122205999176427,"['gender:2', 'job_title:+', 'job_title:editor', 'job_title:enthusiastic', 'job_title:explorer', 'job_title:life', 'job_title:of', 'job_title:photographer', 'place:Dublin,', 'place:Galway,', 'place:Marseille,', 'place:Paris,']"
Community 1,115514397255079403751,"['gender:1', 'institution:Google', 'university:Harvard']"
Community 1,110364855552755751336,['gender:1']
Community 1,114801797004966639281,"['gender:1', 'institution:Google', 'institution:Oracle', 'job_title:engineer', 'job_title:software', 'last_name:jeff', 'place:Boston,', 'place:Des', 'place:San', 'university:Lincoln', 'university:Yale']"
Community 1,109940597696193991152,"['gender:1', 'last_name:clark']"
Community 1,110570190335649752012,['gender:1']
Community 1,113520924867868062949,"['gender:1', 'job_title:doctor', 'last_name:vladimir']"
Community 1,111136943830266615679,"['gender:2', 'university:Brooks']"
Community 1,106259722076762380389,[]
Community 1,104838252503679069603,"['gender:2', 'job_title:artist.', 'job_title:being.', 'job_title:human', 'job_title:photographer.', 'place:Boulder,', 'place:Ft.', 'place:Syracuse,', 'university:Syracuse']"
